window_id,start_time,end_time,s1_prob_normal,s1_prob_yellow,s1_prob_red,s2_prob_normal,s2_prob_yellow,s2_prob_red
257,1285.0,1295.0,1.0,3.7597896e-24,1.5822418e-31,0.9999999,2.0738961e-19,1.0798338e-07
258,1290.0,1300.0,1.0,4.8672256e-21,3.6185774e-27,1.0,3.0715918e-23,1.4211797e-09
259,1295.0,1305.0,1.0,3.3003129e-19,5.1502706e-23,1.0,4.6713244e-23,9.660607e-12
260,1300.0,1310.0,1.0,6.1136954e-23,2.359451e-30,0.9999993,3.06093e-18,7.623897e-07
261,1305.0,1315.0,1.0,4.1396734e-21,9.612001e-29,0.99999976,7.628701e-22,2.493565e-07
262,1310.0,1320.0,1.0,3.639959e-24,4.4463816e-33,0.99999833,2.519029e-20,1.6498476e-06
263,1315.0,1325.0,1.0,6.236399e-29,2.8298558e-38,0.9999914,1.3352198e-15,8.562058e-06
264,1320.0,1330.0,1.0,7.040079e-20,1.0203032e-22,1.0,6.198706e-23,5.3428713e-13
265,1325.0,1335.0,1.0,9.048068e-18,1.05112166e-23,1.0,5.6941274e-26,1.1933815e-10
266,1330.0,1340.0,1.0,2.4037363e-25,4.1042652e-35,0.99999917,2.27114e-21,7.939923e-07
267,1335.0,1345.0,1.0,3.1211568e-28,1.71236e-37,0.99999964,1.2429365e-20,4.0960873e-07
268,1340.0,1350.0,1.0,2.1699558e-17,1.5729595e-19,1.0,9.8338216e-30,1.0316377e-14
269,1345.0,1355.0,1.0,1.1537785e-10,1.6619847e-08,1.0,1.5718139e-34,1.553953e-18
270,1350.0,1360.0,1.0,1.3531181e-27,9.928856e-36,0.99999917,7.8154115e-16,8.216453e-07
271,1355.0,1365.0,1.0,6.932817e-33,0.0,0.99999285,8.564665e-14,7.1893737e-06
272,1360.0,1370.0,1.0,9.437729e-25,2.5261566e-33,0.9999995,7.052955e-19,5.156355e-07
273,1365.0,1375.0,1.0,8.44621e-20,6.449212e-27,1.0,7.3479074e-22,1.8745634e-08
274,1370.0,1380.0,1.0,4.3781903e-14,4.863537e-19,1.0,9.928538e-24,4.0387904e-10
275,1375.0,1385.0,1.0,3.5062643e-22,5.4796008e-27,1.0,2.8034042e-22,5.0950688e-11
276,1380.0,1390.0,1.0,1.8689041e-20,1.0855214e-25,1.0,2.1853037e-20,2.293225e-09
277,1385.0,1395.0,1.0,7.165432e-16,5.303709e-17,1.0,1.5812953e-30,3.1069935e-15
278,1390.0,1400.0,1.0,1.3293406e-23,5.9162217e-31,1.0,1.7017474e-20,1.697715e-08
279,1395.0,1405.0,1.0,6.911826e-25,1.0860851e-32,0.9999999,1.1603857e-18,1.15759356e-07
280,1400.0,1410.0,1.0,2.7178927e-19,2.8102353e-22,1.0,1.5739039e-24,2.949809e-13
281,1405.0,1415.0,1.0,1.7947598e-19,1.1057714e-24,1.0,2.3776499e-21,3.5021885e-10
282,1410.0,1420.0,1.0,5.3718846e-23,1.7151241e-31,1.0,2.7040723e-22,5.5034725e-08
283,1415.0,1425.0,1.0,8.474732e-22,1.04497754e-29,1.0,8.738843e-23,9.06528e-09
284,1420.0,1430.0,1.0,7.9212077e-19,9.483649e-22,1.0,2.225216e-23,3.7764865e-12
285,1425.0,1435.0,1.0,8.031242e-16,4.327719e-18,1.0,2.5796577e-26,8.857816e-13
286,1430.0,1440.0,1.0,1.2180763e-16,5.8951937e-19,1.0,2.6337314e-25,9.566373e-13
287,1435.0,1445.0,1.0,8.320986e-25,3.8378104e-30,1.0,4.8420005e-22,1.56122e-10
288,1440.0,1450.0,1.0,1.5951362e-26,1.0603745e-34,0.99999774,5.1961167e-17,2.253697e-06
289,1445.0,1455.0,1.0,7.1116555e-22,5.1032985e-29,0.99999976,2.7243586e-19,2.5028115e-07
290,1450.0,1460.0,1.0,2.356289e-19,1.00471e-24,1.0,1.2760081e-22,2.1490776e-09
291,1455.0,1465.0,1.0,4.3109924e-19,5.4793554e-25,1.0,8.122451e-21,1.884339e-08
292,1460.0,1470.0,1.0,3.274335e-16,5.5196616e-23,1.0,2.7750776e-24,2.2408043e-08
293,1465.0,1475.0,1.0,1.3305199e-12,8.0595573e-19,1.0,4.067946e-28,1.1456085e-09
294,1470.0,1480.0,1.0,5.163657e-12,3.5197333e-14,1.0,5.078746e-31,2.941498e-14
295,1475.0,1485.0,1.0,1.7886379e-13,1.0427357e-14,1.0,2.838974e-28,5.789016e-15
296,1480.0,1490.0,1.0,1.44552035e-11,2.425288e-11,1.0,1.0514131e-33,4.75367e-17
297,1485.0,1495.0,0.99839044,4.371036e-06,0.0016051731,1.0,1.9143315e-37,1.2643673e-18
298,1490.0,1500.0,1.0,5.308214e-09,4.7603336e-08,1.0,4.6656623e-30,8.0727084e-16
299,1495.0,1505.0,1.0,4.3366572e-19,9.466187e-23,1.0,1.1856822e-23,4.397318e-12
300,1500.0,1510.0,1.0,1.7609257e-19,4.100503e-23,1.0,1.1229792e-24,3.784209e-12
301,1505.0,1515.0,1.0,1.5063283e-16,3.6100834e-20,1.0,4.022074e-27,1.8373454e-12
302,1510.0,1520.0,1.0,5.1151694e-21,1.6266843e-26,1.0,5.8772034e-28,7.48617e-12
303,1515.0,1525.0,1.0,9.2594975e-17,6.182371e-21,1.0,7.942461e-31,4.1298323e-13
304,1520.0,1530.0,1.0,1.2493011e-14,7.0880454e-20,1.0,9.7291955e-30,1.7559556e-11
305,1525.0,1535.0,1.0,6.136453e-23,8.053023e-31,0.9999995,1.5572924e-19,4.9526363e-07
306,1530.0,1540.0,1.0,5.193027e-21,5.098539e-26,1.0,1.1963147e-21,7.3715596e-11
307,1535.0,1545.0,1.0,2.5696784e-19,4.6758348e-23,1.0,1.2109874e-24,1.9907444e-12
308,1540.0,1550.0,1.0,6.94064e-21,2.5238636e-26,1.0,8.095209e-26,1.757497e-11
309,1545.0,1555.0,1.0,9.297811e-21,1.1539573e-28,0.9999999,7.9325e-23,6.582159e-08
310,1550.0,1560.0,1.0,1.587249e-29,0.0,0.99997103,1.6101057e-17,2.8957298e-05
311,1555.0,1565.0,1.0,1.7314718e-25,4.3273864e-34,0.9999982,1.3364708e-17,1.7821146e-06
312,1560.0,1570.0,1.0,1.5267596e-18,2.1052347e-22,1.0,1.1872262e-22,1.4038149e-11
313,1565.0,1575.0,1.0,3.602495e-17,4.1971714e-21,1.0,1.2747496e-27,1.7019978e-12
314,1570.0,1580.0,1.0,2.864294e-16,5.3250305e-19,1.0,1.8118795e-29,5.9115805e-14
315,1575.0,1585.0,1.0,1.18055615e-14,3.377795e-17,1.0,1.8077528e-27,2.0745475e-13
316,1580.0,1590.0,1.0,6.0821053e-12,7.817376e-11,1.0,1.7610233e-30,3.2792349e-16
317,1585.0,1595.0,1.0,3.0194703e-19,4.6710748e-23,1.0,2.7774893e-26,6.648575e-13
318,1590.0,1600.0,1.0,7.813365e-15,2.0676252e-18,1.0,8.838863e-28,1.0688866e-12
319,1595.0,1605.0,1.0,1.8773478e-11,1.555321e-13,1.0,3.668596e-29,8.794547e-14
320,1600.0,1610.0,1.0,4.619569e-20,3.1019634e-28,0.9999995,8.0691964e-23,4.266151e-07
321,1605.0,1615.0,1.0,1.6697742e-21,2.665319e-30,0.9999987,4.996877e-22,1.2904586e-06
322,1610.0,1620.0,1.0,1.6477559e-19,3.500913e-25,1.0,6.378729e-25,2.5600136e-10
323,1615.0,1625.0,1.0,1.0870757e-17,6.709716e-23,1.0,2.0944157e-27,3.623462e-11
324,1620.0,1630.0,1.0,1.5899772e-20,3.97473e-27,1.0,4.926581e-25,1.8231924e-09
325,1625.0,1635.0,1.0,3.8651578e-20,1.4342131e-27,0.9999999,2.13771e-22,6.1989894e-08
326,1630.0,1640.0,1.0,3.8353996e-13,5.3348007e-15,1.0,7.052125e-34,1.9089859e-15
327,1635.0,1645.0,1.0,2.0640092e-17,4.461032e-23,1.0,1.7032181e-24,2.2094473e-10
328,1640.0,1650.0,1.0,1.9516898e-26,4.4202504e-34,1.0,2.6762633e-21,6.698268e-09
329,1645.0,1655.0,1.0,2.6614375e-23,9.454064e-30,1.0,1.27378e-23,3.7451436e-10
330,1650.0,1660.0,1.0,6.3523323e-18,2.251791e-22,1.0,1.9885812e-27,2.8500002e-12
331,1655.0,1665.0,1.0,3.1368888e-13,6.5298485e-17,1.0,2.3043096e-31,8.071735e-13
332,1660.0,1670.0,1.0,1.1529385e-17,7.891875e-23,1.0,2.8335335e-27,3.418313e-11
333,1665.0,1675.0,1.0,6.023491e-20,2.3624213e-24,1.0,8.668976e-25,5.773213e-12
334,1670.0,1680.0,1.0,1.2216927e-15,2.8961218e-17,1.0,1.08003405e-29,1.4848266e-15
335,1675.0,1685.0,1.0,2.1736104e-16,2.0326212e-18,1.0,2.4459008e-29,5.791667e-15
336,1680.0,1690.0,1.0,1.8464008e-17,4.4949812e-20,1.0,1.6765028e-27,9.1777504e-14
337,1685.0,1695.0,1.0,5.941874e-22,2.014103e-27,1.0,2.0793692e-20,1.5531859e-10
338,1690.0,1700.0,1.0,1.8924958e-17,2.1340206e-21,1.0,3.68703e-22,1.610704e-11
339,1695.0,1705.0,1.0,4.8084054e-12,3.855217e-13,1.0,4.9764825e-33,2.4231281e-15
340,1700.0,1710.0,1.0,2.3902749e-19,1.1747869e-23,1.0,8.682527e-29,9.113144e-13
341,1705.0,1715.0,1.0,5.7089213e-17,2.9257992e-20,1.0,2.4077602e-29,1.4573814e-13
342,1710.0,1720.0,1.0,9.296066e-15,4.4965807e-18,1.0,1.1752214e-31,4.3076582e-14
343,1715.0,1725.0,1.0,2.8514514e-16,4.1255662e-20,1.0,6.8196e-28,4.4089474e-13
344,1720.0,1730.0,1.0,3.3205713e-10,4.0856013e-11,1.0,4.6213892e-33,1.3454e-16
345,1725.0,1735.0,1.0,5.6421664e-12,9.241096e-13,1.0,2.023151e-27,1.0450937e-13
346,1730.0,1740.0,1.0,1.5673158e-21,6.974348e-28,1.0,4.9946187e-21,2.2635445e-09
347,1735.0,1745.0,1.0,3.281065e-14,1.3479936e-17,1.0,6.8606635e-30,2.715937e-13
348,1740.0,1750.0,1.0,2.2331597e-22,2.004534e-30,0.9999999,7.5433056e-22,1.2582012e-07
349,1745.0,1755.0,1.0,5.7850703e-28,1.1394203e-38,0.9999944,7.222787e-20,5.617674e-06
350,1750.0,1760.0,1.0,3.363478e-28,9.588222e-39,0.99999917,1.1188067e-21,8.084603e-07
351,1755.0,1765.0,1.0,6.285708e-25,2.4043776e-33,0.9999999,2.4601984e-22,1.0563738e-07
352,1760.0,1770.0,1.0,9.189468e-18,1.2128776e-25,1.0,1.3047647e-28,1.7866911e-09
353,1765.0,1775.0,1.0,3.3445498e-16,4.235027e-23,1.0,4.4600975e-30,7.678027e-11
354,1770.0,1780.0,1.0,1.0094027e-20,2.574062e-28,1.0,6.916947e-24,1.3818341e-08
355,1775.0,1785.0,1.0,5.9281665e-18,4.6947553e-26,1.0,1.4123777e-25,5.5017196e-08
356,1780.0,1790.0,1.0,7.7238605e-17,7.052722e-25,1.0,1.2855852e-28,2.6621976e-09
357,1785.0,1795.0,1.0,6.24515e-17,1.4445323e-24,1.0,9.63201e-28,8.780469e-10
358,1790.0,1800.0,1.0,3.636312e-11,8.969827e-12,1.0,3.108164e-32,5.837178e-16
359,1795.0,1805.0,1.0,5.784507e-17,2.0465392e-19,1.0,3.30889e-31,8.379416e-15
360,1800.0,1810.0,1.0,6.0587066e-19,2.0258792e-25,1.0,4.5540462e-26,1.6170961e-09
361,1805.0,1815.0,1.0,1.60603e-17,4.023231e-24,1.0,5.5631326e-27,2.490108e-09
362,1810.0,1820.0,1.0,2.6111243e-24,1.06300006e-32,0.99999917,4.3479007e-19,8.220231e-07
363,1815.0,1825.0,1.0,1.3657341e-21,2.577474e-26,1.0,5.809788e-23,1.1533533e-11
364,1820.0,1830.0,1.0,4.7612306e-20,2.8506568e-24,1.0,3.0892974e-25,2.9231114e-12
365,1825.0,1835.0,1.0,2.4801186e-22,2.8871943e-27,1.0,6.034446e-25,4.018991e-12
366,1830.0,1840.0,1.0,2.1780997e-17,1.1324433e-24,1.0,9.590402e-27,5.7731118e-09
367,1835.0,1845.0,1.0,9.947324e-20,3.8222523e-29,0.99999976,2.2195925e-25,2.7346942e-07
368,1840.0,1850.0,1.0,4.404534e-17,2.0463076e-24,1.0,1.6905551e-26,5.8035057e-09
369,1845.0,1855.0,1.0,1.2381079e-16,1.3655322e-19,1.0,8.404046e-27,3.8481642e-13
370,1850.0,1860.0,1.0,4.9327175e-15,3.508414e-17,1.0,2.1668042e-32,6.2058767e-15
371,1855.0,1865.0,1.0,9.122701e-11,2.6150537e-15,1.0,8.5327634e-30,4.4695508e-11
372,1860.0,1870.0,1.0,9.349968e-18,1.4243739e-24,1.0,5.5560603e-23,2.5876599e-08
373,1865.0,1875.0,1.0,5.1244153e-18,1.4574812e-21,1.0,9.4942213e-29,3.2471302e-13
374,1870.0,1880.0,1.0,9.085536e-12,6.2871522e-12,1.0,3.5264288e-35,5.933486e-17
375,1875.0,1885.0,1.0,4.2334153e-10,1.310024e-09,1.0,8.524112e-37,1.5822048e-17
376,1880.0,1890.0,1.0,7.2122775e-14,1.3359954e-15,1.0,1.0058405e-33,1.8414085e-15
377,1885.0,1895.0,1.0,7.489308e-13,1.687435e-13,1.0,4.8242874e-35,1.4055903e-16
378,1890.0,1900.0,1.0,2.880982e-13,7.076491e-14,1.0,4.5914965e-34,8.584503e-17
379,1895.0,1905.0,1.0,5.91834e-17,9.517799e-20,1.0,1.2162644e-25,5.134672e-13
380,1900.0,1910.0,1.0,7.6472066e-14,4.686709e-16,1.0,4.4037656e-30,1.3093087e-14
381,1905.0,1915.0,1.0,1.5504512e-21,4.7462846e-29,1.0,2.7008043e-22,1.3141164e-08
382,1910.0,1920.0,1.0,1.8816101e-26,1.1397095e-34,0.9999999,6.304574e-20,6.1375644e-08
383,1915.0,1925.0,1.0,1.6108654e-24,2.1202166e-30,1.0,2.1160054e-24,2.2209089e-11
384,1920.0,1930.0,1.0,6.2494924e-23,3.674242e-28,1.0,1.638751e-23,7.659417e-12
385,1925.0,1935.0,1.0,1.6783238e-15,1.2643879e-16,1.0,1.3339357e-26,7.6573904e-15
386,1930.0,1940.0,1.0,3.2327157e-19,4.2332662e-23,1.0,1.7334924e-27,2.7381206e-13
387,1935.0,1945.0,1.0,1.9037198e-16,4.688955e-19,1.0,2.7321263e-32,4.9618377e-15
388,1940.0,1950.0,1.0,7.161032e-16,1.3464108e-17,1.0,2.7017151e-34,7.60626e-17
389,1945.0,1955.0,1.0,5.392502e-29,0.0,0.9999981,1.7087828e-20,1.945475e-06
390,1950.0,1960.0,1.0,1.03609765e-30,0.0,0.99999297,1.5907357e-21,7.0182195e-06
391,1955.0,1965.0,1.0,1.26390535e-24,3.845247e-34,0.9999993,1.3036278e-23,6.596373e-07
392,1960.0,1970.0,1.0,4.6545385e-13,8.2029466e-20,1.0,2.2110966e-28,1.9808126e-09
393,1965.0,1975.0,1.0,4.322114e-16,2.722236e-22,1.0,4.7468843e-28,1.4706363e-10
394,1970.0,1980.0,1.0,6.2399665e-22,4.8792384e-27,1.0,6.7980936e-28,8.968984e-13
395,1975.0,1985.0,1.0,1.1886116e-24,3.1903693e-31,1.0,6.118775e-25,4.319702e-11
396,1980.0,1990.0,1.0,5.5129306e-22,2.79037e-27,1.0,2.9918717e-27,2.5209084e-12
397,1985.0,1995.0,1.0,1.361758e-23,3.8432185e-29,1.0,2.712299e-27,1.0675481e-12
398,1990.0,2000.0,1.0,6.1100516e-25,3.880617e-32,1.0,4.0286142e-20,3.195289e-09
399,1995.0,2005.0,1.0,1.8044613e-25,2.6998106e-33,1.0,1.3054906e-22,3.8921817e-09
400,2000.0,2010.0,1.0,4.3722544e-19,1.0080307e-24,1.0,1.4167133e-29,4.492171e-12
401,2005.0,2015.0,1.0,1.2860444e-16,8.866683e-22,1.0,2.0777716e-31,9.945898e-13
402,2010.0,2020.0,1.0,1.0177586e-19,6.924411e-26,1.0,2.2508297e-29,7.419798e-12
403,2015.0,2025.0,1.0,1.4745475e-23,7.237378e-31,1.0,1.26896635e-27,5.8549554e-11
404,2020.0,2030.0,1.0,9.012589e-25,4.925001e-33,1.0,1.1894183e-25,1.9982036e-09
405,2025.0,2035.0,1.0,5.9964717e-24,6.862115e-34,0.99999905,1.8272996e-23,9.0409856e-07
406,2030.0,2040.0,1.0,2.2041595e-26,5.621023e-36,0.99999905,6.7356946e-21,1.0115937e-06
407,2035.0,2045.0,1.0,5.955926e-28,3.154081e-37,0.9999999,7.207851e-21,1.1291572e-07
408,2040.0,2050.0,1.0,2.4267555e-29,0.0,0.9999999,1.24159576e-20,9.127849e-08
409,2045.0,2055.0,1.0,2.1393827e-22,6.257867e-30,1.0,5.6574066e-26,3.8281409e-10
410,2050.0,2060.0,1.0,1.9988958e-18,1.9150454e-24,1.0,1.9621369e-30,3.483631e-12
411,2055.0,2065.0,1.0,5.776309e-23,2.7567404e-31,1.0,9.223124e-23,1.8606602e-08
412,2060.0,2070.0,1.0,6.435512e-23,8.945496e-31,1.0,1.3042001e-24,2.3319473e-09
413,2065.0,2075.0,1.0,3.0738978e-25,1.666417e-33,1.0,2.1965666e-23,3.5047498e-09
414,2070.0,2080.0,1.0,8.989339e-26,1.964095e-34,1.0,7.100734e-21,1.2329168e-08
415,2075.0,2085.0,1.0,3.3556851e-21,3.0581287e-27,1.0,7.4041706e-25,4.595914e-11
416,2080.0,2090.0,1.0,1.1356355e-17,2.5019814e-24,1.0,1.349073e-26,1.6499964e-10
417,2085.0,2095.0,1.0,5.169253e-20,5.7509466e-27,1.0,2.3425237e-26,1.1056064e-10
418,2090.0,2100.0,1.0,4.0453868e-19,1.2306295e-25,1.0,2.171923e-28,1.3311729e-11
419,2095.0,2105.0,1.0,1.1508068e-18,2.2481054e-25,1.0,4.778643e-28,2.2278498e-11
420,2100.0,2110.0,1.0,4.8189023e-26,2.307356e-36,0.9999999,2.5351471e-23,1.4017881e-07
421,2105.0,2115.0,1.0,1.3731165e-27,1.5980986e-38,0.9999993,3.8458693e-22,6.8762495e-07
422,2110.0,2120.0,1.0,1.1304379e-21,7.484717e-30,1.0,3.1179486e-25,3.857689e-09
423,2115.0,2125.0,1.0,5.2455493e-21,1.4349949e-28,1.0,8.098043e-28,1.4995419e-10
424,2120.0,2130.0,1.0,7.309636e-29,0.0,0.9999993,8.289569e-21,6.9873397e-07
425,2125.0,2135.0,1.0,3.9660654e-20,2.4102782e-29,1.0,5.5070286e-28,9.540154e-09
426,2130.0,2140.0,1.0,4.7737773e-21,3.6081237e-30,1.0,4.5757064e-27,2.1873937e-08
427,2135.0,2145.0,1.0,8.241761e-24,7.3276005e-33,1.0,2.2343089e-23,4.4134598e-08
428,2140.0,2150.0,1.0,2.5306004e-20,2.2357878e-27,1.0,1.0459562e-26,9.07875e-11
429,2145.0,2155.0,1.0,2.2423863e-23,4.33372e-31,1.0,1.245668e-25,1.727899e-10
430,2150.0,2160.0,1.0,7.4576166e-29,3.6915316e-38,1.0,2.3537085e-21,1.0709111e-08
431,2155.0,2165.0,1.0,2.0437514e-29,0.0,1.0,4.0842674e-23,4.9574918e-09
432,2160.0,2170.0,1.0,2.4390136e-23,6.737594e-31,1.0,1.4801753e-26,4.715198e-11
433,2165.0,2175.0,1.0,1.4825811e-28,1.1629626e-37,1.0,1.1119367e-20,6.610603e-09
434,2170.0,2180.0,1.0,1.2833411e-28,1.5858989e-37,1.0,5.1521084e-19,1.2421815e-08
435,2175.0,2185.0,1.0,1.4206759e-20,1.485193e-25,1.0,1.3325042e-22,4.867761e-11
436,2180.0,2190.0,1.0,4.4933457e-23,4.247694e-31,1.0,1.2630782e-21,1.8289855e-08
437,2185.0,2195.0,1.0,7.381391e-23,9.132863e-31,1.0,1.9424065e-25,6.1378164e-10
438,2190.0,2200.0,1.0,5.2908988e-24,1.5608557e-34,0.99999976,4.493612e-26,2.8957908e-07
439,2195.0,2205.0,1.0,1.5973486e-16,1.1729862e-24,1.0,2.552193e-33,1.8205261e-10
440,2200.0,2210.0,1.0,4.047813e-14,7.882985e-19,1.0,3.5425276e-35,2.5519986e-14
441,2205.0,2215.0,1.0,2.1494123e-29,0.0,1.0,7.096936e-23,4.4182272e-08
442,2210.0,2220.0,1.0,9.643337e-35,0.0,0.9999342,7.530517e-19,6.5806256e-05
443,2215.0,2225.0,1.0,1.8794528e-24,9.594356e-34,1.0,2.3148262e-26,1.1421091e-09
444,2220.0,2230.0,1.0,4.133045e-14,1.03613e-21,1.0,2.4599904e-31,1.4834065e-10
445,2225.0,2235.0,1.0,1.5850986e-17,5.500825e-24,1.0,6.1057862e-33,1.2440283e-12
446,2230.0,2240.0,1.0,2.6565713e-21,2.3749623e-32,0.999997,3.812114e-25,3.0178633e-06
447,2235.0,2245.0,1.0,3.0169212e-22,5.140982e-32,0.9999999,1.4726571e-25,6.636884e-08
448,2240.0,2250.0,1.0,1.00046345e-19,1.5761186e-27,1.0,9.2953974e-29,1.223608e-10
449,2245.0,2255.0,1.0,1.4430511e-16,4.8405392e-23,1.0,8.5744834e-33,1.1237424e-12
450,2250.0,2260.0,1.0,1.2135051e-13,1.2998673e-19,1.0,1.8033905e-37,4.6744564e-14
451,2255.0,2265.0,1.0,2.6404143e-15,7.185411e-24,1.0,5.168275e-32,4.897948e-10
452,2260.0,2270.0,1.0,1.5472219e-14,5.711984e-20,1.0,1.2566718e-36,1.5535264e-14
453,2265.0,2275.0,1.0,5.2452743e-19,2.1203826e-26,1.0,3.8637267e-28,4.6365387e-11
454,2270.0,2280.0,1.0,8.24039e-21,2.6253013e-28,1.0,2.5472778e-28,1.779659e-11
455,2275.0,2285.0,1.0,2.4584656e-20,7.93802e-28,1.0,8.2277924e-29,1.9726856e-11
456,2280.0,2290.0,1.0,1.6617533e-23,3.4369083e-32,1.0,2.5260405e-26,6.6951095e-10
457,2285.0,2295.0,1.0,1.6349579e-19,2.3953218e-27,1.0,1.7591433e-30,1.8891439e-11
458,2290.0,2300.0,1.0,2.7820647e-15,1.9096937e-21,1.0,6.5874106e-34,1.8395745e-13
459,2295.0,2305.0,1.0,2.127827e-13,5.056948e-20,1.0,1.5762881e-33,5.7240913e-12
460,2300.0,2310.0,1.0,6.775669e-14,1.4192451e-21,1.0,2.4868488e-34,2.983394e-11
461,2305.0,2315.0,1.0,4.8211133e-09,4.385911e-15,1.0,0.0,1.87755e-13
462,2310.0,2320.0,1.0,1.269927e-09,9.835913e-17,1.0,3.2851203e-38,5.8294233e-12
463,2315.0,2325.0,1.0,7.398151e-19,2.7040508e-30,0.9999981,1.8105848e-28,1.957522e-06
464,2320.0,2330.0,1.0,1.6515409e-23,4.2308995e-35,0.9999919,3.151875e-24,8.090596e-06
465,2325.0,2335.0,1.0,3.784022e-23,5.792346e-32,1.0,1.7760114e-25,8.816315e-10
466,2330.0,2340.0,1.0,7.06293e-24,1.4399209e-33,1.0,1.3576163e-27,9.929783e-10
467,2335.0,2345.0,1.0,3.5598156e-26,1.1078081e-36,0.9999999,5.2334283e-24,6.016925e-08
468,2340.0,2350.0,1.0,7.1971796e-24,8.5022404e-33,1.0,1.6409388e-25,8.037366e-10
469,2345.0,2355.0,1.0,4.173905e-15,7.1281217e-20,1.0,1.9489356e-35,4.1378703e-15
470,2350.0,2360.0,1.0,1.4303807e-15,7.0983744e-22,1.0,6.447766e-33,1.4209662e-12
471,2355.0,2365.0,1.0,7.0777616e-17,5.1051224e-24,1.0,7.871913e-30,5.5002215e-11
472,2360.0,2370.0,1.0,6.1377234e-21,1.0779642e-28,1.0,3.853881e-27,1.4905964e-10
473,2365.0,2375.0,1.0,6.61722e-22,1.5296717e-29,1.0,1.3708347e-27,2.9150564e-11
474,2370.0,2380.0,1.0,8.2317105e-23,2.0060707e-31,1.0,1.4774789e-26,8.392889e-10
475,2375.0,2385.0,1.0,1.5739047e-23,3.3154787e-35,0.9999982,5.4038266e-26,1.7391229e-06
476,2380.0,2390.0,1.0,6.274305e-25,6.495696e-37,0.999998,2.7324537e-25,1.9986408e-06
477,2385.0,2395.0,1.0,8.016898e-28,3.6234745e-38,1.0,3.40534e-24,2.0129473e-08
478,2390.0,2400.0,1.0,1.5411763e-20,3.1808226e-28,1.0,8.598206e-31,4.539111e-12
479,2395.0,2405.0,1.0,1.6829976e-15,2.460235e-23,1.0,2.5273847e-30,8.525655e-11
480,2400.0,2410.0,1.0,9.907192e-18,5.7501846e-25,1.0,5.12545e-26,1.3382508e-10
481,2405.0,2415.0,1.0,2.9483379e-15,3.157584e-22,1.0,8.9381575e-32,1.464131e-11
482,2410.0,2420.0,1.0,2.2086608e-20,7.544456e-30,1.0,6.5279155e-29,1.3676635e-09
483,2415.0,2425.0,1.0,8.728448e-23,2.0772624e-33,0.9999999,4.7775718e-26,6.7474716e-08
484,2420.0,2430.0,1.0,2.4610329e-23,9.601166e-34,0.9999999,5.8903165e-26,6.581318e-08
485,2425.0,2435.0,1.0,1.12907926e-23,5.858517e-34,1.0,1.544667e-27,2.4861418e-08
486,2430.0,2440.0,1.0,3.281015e-14,2.91079e-22,1.0,3.314532e-34,1.4331125e-10
487,2435.0,2445.0,1.0,2.4124666e-11,1.1929682e-16,1.0,0.0,7.0608874e-15
488,2440.0,2450.0,1.0,3.4296886e-19,7.04868e-27,1.0,1.3152506e-33,2.2359072e-12
489,2445.0,2455.0,1.0,6.0713625e-19,7.454012e-27,1.0,6.4081745e-30,1.6329646e-10
490,2450.0,2460.0,1.0,1.9872071e-21,4.1350125e-31,0.9999999,2.4346683e-26,6.4047754e-08
491,2455.0,2465.0,1.0,1.857022e-20,5.377014e-29,1.0,2.9641855e-28,8.5783786e-10
492,2460.0,2470.0,1.0,6.0834454e-10,7.991281e-13,1.0,0.0,6.2789513e-17
493,2465.0,2475.0,0.9993198,0.00042211887,0.00025817528,1.0,0.0,3.7580906e-20
494,2470.0,2480.0,1.0,2.3388223e-15,7.0893055e-23,1.0,7.9039285e-30,6.347232e-11
495,2475.0,2485.0,1.0,1.1939765e-20,1.7887036e-27,1.0,7.233722e-27,1.048659e-11
496,2480.0,2490.0,1.0,5.4985886e-21,9.697298e-29,1.0,5.5691687e-25,6.5144956e-10
497,2485.0,2495.0,1.0,8.8083565e-23,8.9432144e-30,1.0,3.6992547e-24,6.614279e-11
498,2490.0,2500.0,1.0,1.5338013e-16,1.6553269e-21,1.0,1.1552295e-29,1.3331789e-13
499,2495.0,2505.0,1.0,2.6638804e-19,6.2534618e-27,1.0,3.7956374e-27,1.2273782e-10
500,2500.0,2510.0,1.0,5.275289e-28,0.0,0.999997,7.0718364e-23,2.9968494e-06
501,2505.0,2515.0,1.0,3.9797498e-28,0.0,0.99999964,1.9565728e-25,3.1425293e-07
502,2510.0,2520.0,1.0,3.2669057e-27,1.2922262e-38,0.99999964,1.1668321e-23,3.1209538e-07
503,2515.0,2525.0,1.0,3.0901555e-19,6.0603696e-27,1.0,7.429587e-30,1.8728843e-11
504,2520.0,2530.0,1.0,2.0288495e-17,1.8834936e-24,1.0,2.9915005e-31,2.979787e-12
505,2525.0,2535.0,1.0,1.4682368e-18,1.6352906e-24,1.0,7.932105e-31,1.5491627e-13
506,2530.0,2540.0,1.0,2.98253e-18,2.6869374e-25,1.0,1.4174593e-29,7.1557083e-12
507,2535.0,2545.0,1.0,4.773948e-18,2.3355817e-26,1.0,4.088495e-29,1.8990871e-10
508,2540.0,2550.0,1.0,7.6492586e-19,3.3462047e-26,1.0,5.1796315e-29,2.7603253e-11
509,2545.0,2555.0,1.0,4.617335e-26,1.559283e-36,0.99999917,8.2230765e-22,8.812345e-07
510,2550.0,2560.0,1.0,5.0289016e-27,1.9054141e-37,0.9999999,9.022052e-24,7.494314e-08
