window_id,start_time,end_time,accel_VectorRMS,accel_PC1_PeakToPeak,accel_VectorCrestFactor,accel_PC1_DominantFreq,accel_PC1_RMSF,accel_PC1_VarianceRatio,accel_PC1_Direction_X,accel_PC1_Direction_Y,accel_PC1_Direction_Z,gyro_VectorRMS,gyro_STD_X,gyro_STD_Y,gyro_STD_Z,pressure_Mean,temperature_Mean
19,95.0,105.0,1.0147463297543873,0.36850384817097837,1.172372764722205,0.4,2.3193527851785425,0.4854946147927071,-0.9088171944133997,-0.39628676564945464,-0.130415131444366,4.320465114971709,0.35365379939088515,1.8832475640834752,1.4243131936107496,1022.5303124999998,24.145312499999996
20,100.0,110.0,1.017401289207582,0.46995147457020914,1.1041871444077822,0.4,2.337717483750353,0.6038468023196459,-0.881283989939673,-0.29219115945511404,-0.3714335141210151,4.391175171321953,0.3357016972275898,2.0458402040762187,1.5723413825382155,1022.5269531250001,24.168749999999996
21,105.0,115.0,1.0257996388488837,1.3072392048790387,1.47771029560673,1.0,2.36882698839713,0.82018581237346,-0.9972805368135995,0.010089636915391775,-0.07300500064854987,4.296281467507322,0.2808214843703814,1.8663972797476986,1.6132076446736094,1022.537578125,24.186718749999994
22,110.0,120.0,1.0296332706888287,1.3558271684256225,1.472208339327032,0.30000000000000004,2.3446008690884104,0.7862153068400785,-0.9995596280119625,0.025553403117719697,-0.015085543997152073,4.2824903225773605,0.25656029488623017,1.8780214381712566,1.675454087680754,1022.550078125,24.19687499999999
23,115.0,125.0,1.0288841493640086,0.3487128852131707,1.1296412339071848,0.6000000000000001,2.4842282862195315,0.46092352458478664,-0.990479566782879,-0.05426206379010565,0.12651425302644465,4.424835366737883,0.3232897065562626,1.8209304986335644,1.6811121252365018,1022.5460156250001,24.199999999999992
24,120.0,130.0,1.0239838175448623,0.40234359383224416,1.135047195200604,0.30000000000000004,2.579858428471242,0.4983603773252132,-0.969604407181659,0.0703200672943613,0.23435524681478856,4.445540709309162,0.4671507872881784,2.0061602168552612,1.5352157906152062,1022.5472656249999,24.199999999999992
25,125.0,135.0,1.0224160904980786,0.3889164536530063,1.1325472290580363,0.1,2.5774028530530937,0.4725877489839112,-0.9947152180086175,-0.07649945373669384,0.06847969509318733,4.357412300116105,0.4375499391113072,2.131348198467285,1.5466189248648163,1022.546640625,24.199999999999992
26,130.0,140.0,1.0396885022538,0.40836814562837326,1.1591051506538643,0.30000000000000004,2.592779596368233,0.5119499938889471,-0.9199985648705707,-0.1601654709903319,-0.3577005207412137,4.228723268648883,0.263171738536328,1.6806776368399738,1.5370425965060697,1022.5425,24.199999999999992
27,135.0,145.0,1.042006851997325,0.4225082716774861,1.1565262701756929,0.5,2.7718581849698642,0.5129630495033554,-0.9208149742168946,-0.16923635679855903,-0.3513670997624711,4.302766557220773,0.2988005098147046,1.8478764071120406,1.5902956751217407,1022.5335156250001,24.199999999999992
28,140.0,150.0,1.0319770985225398,0.4080703078213291,1.1411428378803996,0.9,2.4364159612548786,0.5306358747775186,-0.8240031223879957,-0.5640851977883441,0.05316713205466488,4.301397714388167,0.30338461713726905,1.7989636638796656,1.720108276517419,1022.52,24.199999999999992
29,145.0,155.0,1.035028625962828,0.4059141498917286,1.1688978281081137,0.5,2.338130810318444,0.5580815944746843,-0.7971072656125084,-0.5984491621623902,0.08048979696137462,4.544533635313969,0.25508228608302036,1.8913361317748185,1.6181962479003436,1022.5206250000001,24.199999999999992
30,150.0,160.0,1.0330961907280827,0.39895513529436777,1.1710842840926834,2.5,2.6747995629962964,0.4677563271950949,0.9710032507561317,0.20944997500615314,-0.11525361161779778,4.575697470425615,0.28009644896038016,2.336926201632178,1.6594230733324107,1022.5279687499999,24.199999999999992
31,155.0,165.0,1.0219505761807908,0.8619741281258833,1.2444015671285897,0.4,2.4357459714844287,0.6748312262606472,-0.9795488528615846,-0.08289478986288665,0.1833371175489063,4.17128594508973,0.2974282794315962,1.9806463252435258,1.6798944411562693,1022.5298437499998,24.20078124999999
32,160.0,170.0,1.0140038432188017,0.9153497691699519,1.2541539236088777,0.5,2.156231314953028,0.6631089252740233,-0.9578857582263043,-0.09854322558299183,0.26971115453187633,4.176729073258912,0.2949874661240509,1.9262000111130435,1.7738872217714305,1022.5298437499999,24.205468749999994
33,165.0,175.0,1.0106206785235372,0.4820390226300684,1.2069180963482862,0.6000000000000001,2.110936182776503,0.49644086277165145,-0.7848534449669243,-0.19321011604250904,0.5887910673425599,4.188179780392746,0.29977733575558185,1.9554209086312107,1.727642835917043,1022.524140625,24.20468749999999
34,170.0,180.0,1.0042272664373588,0.46241669975448,1.188849843968126,0.6000000000000001,2.6686193939494696,0.46918120098983607,-0.448635577935099,0.4120000494791132,0.7930839031527799,4.360217172746746,0.2876351342568991,1.9913881315059438,1.7527088089160527,1022.495703125,24.199999999999992
35,175.0,185.0,1.0289748907058542,1.6838219343015437,1.7294833843528847,1.6,3.5643926306156053,0.6992313805735451,-0.9982478201374715,0.03176113783088088,0.04992514110619474,4.648889402924638,0.4490396573809009,2.1022654320671843,1.7183335057185494,1022.4760156250002,24.199999999999992
36,180.0,190.0,1.0329423300017166,1.638084586570136,1.7228405930359567,1.3,3.489201470714593,0.7529933264387038,-0.9997211525637375,-0.005300016519141394,0.02301145239938569,4.514550217309513,0.46596078644167344,1.9172322902571528,1.6285167093544004,1022.47625,24.199999999999992
37,185.0,195.0,1.021884567386405,0.45237699617028193,1.1904751493583476,0.4,1.9436127991137877,0.5639380219713861,-0.9358950773636863,-0.23443175314249248,-0.26294896327036027,4.468134573741317,0.32361316106884125,1.7492300952832096,1.7617647093783373,1022.476484375,24.199999999999992
38,190.0,200.0,1.0422423590509071,0.4503911640106218,1.1672219732981521,0.30000000000000004,2.093906506021875,0.6555619304867362,-0.903780892276516,-0.31425464069387965,-0.29055828943299056,4.682257267792627,0.4276250124225542,2.081680840709621,1.560424842888027,1022.4615624999999,24.199999999999992
39,195.0,205.0,1.0398887658362792,0.3919618765383581,1.1356790742629959,0.5,2.4191344972716395,0.520904546940291,-0.851013161100248,-0.47615243845763433,-0.22148466083458618,4.899607374560103,0.432874629972048,2.356885903965424,1.6367953175987695,1022.451875,24.199218749999993
40,200.0,210.0,1.0359221760555906,0.30331315477837145,1.1400276374217324,0.30000000000000004,2.5852475121017218,0.43361657435569706,-0.6895074120203275,-0.3755623701968607,-0.6192999554829196,4.828797909903406,0.35837678547931,2.202545036125595,1.7329295432962093,1022.459453125,24.194531249999994
41,205.0,215.0,1.047422120650564,1.3727526934485863,1.4931512491311998,0.2,2.418924975189526,0.7798282427935508,-0.9987574340516129,0.04976783471841023,0.0025981828417691844,4.326702060966874,0.43923517932116496,1.7089185173739083,1.5087216501839444,1022.467578125,24.193749999999994
42,210.0,220.0,1.0379643874099196,1.420459982111732,1.5067565581124225,0.30000000000000004,2.4847187973674165,0.7898391519128741,-0.9944131869429953,0.061184345166416285,0.08601679801313311,3.9739370000923673,0.48188526962890993,1.650851290811804,1.4581305892922236,1022.4693749999999,24.19843749999999
43,215.0,225.0,1.0366951033663416,0.5514009910072986,1.1671371051026818,0.2,2.597553733013056,0.4911100893475129,-0.8387293429749652,0.13973120157517538,0.5263157612490257,4.108429280264843,0.40884270019807006,1.8931447906871413,1.523083896763872,1022.469453125,24.199999999999992
44,220.0,230.0,1.0387041321852677,0.5251898915104816,1.1648796652724809,1.4000000000000001,2.609073931918988,0.5006646563323427,-0.652894443153134,-0.25060943171826455,-0.7147893107997683,4.501490321332134,0.293559801040792,1.9604383915462225,1.5684316404177303,1022.47921875,24.199999999999992
45,225.0,235.0,1.0291881507330791,0.4186351102705771,1.1403367093637429,0.4,2.45952206485126,0.4793521200234647,-0.7088982490990893,-0.21658873971014503,-0.6712321433416432,4.568513843554597,0.27523704496713597,2.0009062423141213,1.7294043009911304,1022.48359375,24.199999999999992
46,230.0,240.0,1.0233176549677767,0.4081709277038511,1.1642310595691254,0.30000000000000004,2.4513947459702927,0.4814301735541101,-0.8308430286731426,0.04600004990042772,-0.554602431579954,4.5643773096153275,0.2859515043520256,1.7900163267614715,1.9575159733736998,1022.48265625,24.199999999999992
47,235.0,245.0,1.0063380827519521,0.4866702938074474,1.1838747018904034,1.0,1.9874106568102494,0.6005840509031246,-0.8242695716353636,0.14162165973743668,-0.5481997617376974,4.645260145769556,0.27933002979349286,1.8198170626985677,1.959876530795066,1022.4804687499999,24.199999999999992
48,240.0,250.0,1.0267413524943245,1.3989909877720725,1.5908362262363267,0.30000000000000004,2.3022015468583574,0.797968206059517,-0.9999156898892976,0.011565848764481768,0.0059029023003446856,4.447110065422755,0.32173533395818915,1.9765726358755369,1.5660796491675069,1022.486875,24.199999999999992
49,245.0,255.0,1.0309787601246327,1.406395022797803,1.5842977583024096,0.2,2.3109884918470533,0.8124330546646479,-0.9986113119685996,0.010168120814646485,0.05169194257764865,4.552520314771396,0.28770515911951317,1.9328587190296351,1.6373680939117896,1022.503203125,24.199999999999992
50,250.0,260.0,1.0176283499745253,1.1267229559573155,1.3262266948887786,0.2,2.113173415928291,0.762886446766712,-0.9984093285725898,-0.04346789164859274,-0.03590758993384218,4.687367256212102,0.3234244887328561,2.094965114948008,2.2403240366569794,1022.5024999999999,24.212499999999995
51,255.0,265.0,1.0188251287865229,1.0742928245165237,1.3246688220374887,0.1,2.169619074130434,0.7861291015519548,-0.9978322963971377,-0.055512517838663455,0.03534216504441654,4.515038930229104,0.33555252912782096,2.1615682997867416,1.986769140374126,1022.48484375,24.2484375
52,260.0,270.0,1.0191635651739739,0.36440762169305163,1.1629181475463246,0.2,2.3401880005016142,0.5654226546805146,-0.9927309034430113,-0.11464769276138241,0.03662321522906282,4.6632249246682145,0.2869829111776229,2.173003007143049,2.0042539213111965,1022.488828125,24.282812500000006
53,265.0,275.0,1.0321297258657096,0.34373914315936627,1.1536672728437845,0.30000000000000004,2.161979523275749,0.5695822295939926,-0.9244010638256169,-0.07809505204070583,-0.3733414469956788,4.6276654849782926,0.31866986797507074,2.1774343783579457,2.0052685586460264,1022.493984375,24.296875000000007
54,270.0,280.0,1.0360797636478696,0.3344917401466465,1.1492689345346474,0.2,2.390432524346795,0.4595704090292498,-0.7709798263575454,-0.2062528775445529,-0.6025361880039082,4.529405833257133,0.31778051571999294,2.1969933124119234,1.7505311153741152,1022.485703125,24.300000000000008
55,275.0,285.0,1.0436128988174327,0.32528755814751653,1.1678638761530726,0.2,1.8997707075361838,0.48778883993727185,-0.16756721414521814,0.23386103912450124,0.9577213807382703,4.766301272475335,0.33797798065060847,2.3771131691208947,1.903396538551216,1022.475859375,24.300000000000008
56,280.0,290.0,1.0348151233583949,0.41802745417102316,1.1777928034727383,0.7000000000000001,2.2612808000611007,0.4229195781035735,0.7788160400970116,-0.48736106523070655,-0.3948731033950036,4.732742685437535,0.3581662898181644,2.3700466961884206,1.8262129916318781,1022.47703125,24.300000000000008
57,285.0,295.0,1.0115995331111145,0.47355885109405416,1.1386743081708335,0.7000000000000001,2.395491574983125,0.4851077523433774,-0.9898615272731247,0.14181914262241183,0.007841403596328348,4.590639270638132,0.34619862128676854,2.183997363413802,1.8321555437200951,1022.4659375,24.304687500000007
58,290.0,300.0,1.0232583613831967,1.389600875017597,1.5156924914324588,0.30000000000000004,3.0800892979873797,0.6405950774788373,-0.9925145005864477,-0.059174687170069074,-0.10683315273808383,4.4757516919996245,0.31133735572792304,2.161577990985021,1.8224043756057349,1022.460234375,24.309375000000003
59,295.0,305.0,1.0282504627855753,1.339445262024062,1.508333884861491,0.30000000000000004,3.113010939509756,0.6827150650198811,-0.9954619143602541,0.00990469128178878,-0.0946439335025277,4.321781905785144,0.31398036051178324,1.9421615573488602,1.8542688863485386,1022.473671875,24.304687500000007
